CustomerId,rfm_total,rfm_segment,Exited
15792922,6,At Risk,0
15675185,7,Others,0
15696061,10,Others,0
15758939,8,At Risk,0
15693162,11,Others,0
15627848,7,Others,0
15774931,6,At Risk,0
15648047,11,Others,0
15737735,7,At Risk,1
15743236,9,Others,1
15664734,6,Others,0
15646609,12,Others,0
15799350,11,Others,0
15615444,4,Inactive,0
15702377,10,Others,0
15704771,4,Inactive,0
15687946,9,Others,0
15604345,6,At Risk,0
15718769,10,Others,0
15706269,4,Inactive,0
15669589,11,Others,1
15608338,5,Inactive,1
15648766,12,Others,0
15598521,9,Others,0
15775306,4,Inactive,1
15624528,4,Inactive,0
15743532,11,Others,1
15628170,8,At Risk,0
15673971,10,Others,1
15811236,7,At Risk,0
15620836,9,Potential Loyalist,0
15709295,5,Inactive,0
15764916,8,At Risk,1
15737909,9,Potential Loyalist,0
15682547,11,Others,0
15576990,11,Others,0
15708162,10,Others,0
15691104,8,Potential Loyalist,1
15650545,6,At Risk,0
15799515,9,Others,0
15761477,8,Potential Loyalist,0
15773591,4,Inactive,0
15808851,8,At Risk,0
15765300,7,Potential Loyalist,1
15801466,9,Potential Loyalist,0
15628008,11,Others,0
15775891,9,Others,1
15609676,10,Others,0
15577018,12,Others,0
15636061,5,Inactive,0
15755416,9,Others,0
15809279,6,At Risk,0
15791674,6,At Risk,1
15668058,9,Others,0
15775888,7,At Risk,0
15656005,9,Others,0
15571917,8,Potential Loyalist,0
15672610,12,Others,0
15659475,10,Others,0
15677112,9,Potential Loyalist,0
15604544,8,At Risk,0
15794048,10,Others,1
15597602,9,Others,1
15810834,9,Others,0
15654733,9,Potential Loyalist,1
15626985,10,Others,0
15727696,8,Potential Loyalist,0
15751771,10,Others,0
15797194,5,Inactive,0
15681115,6,At Risk,0
15681402,10,Others,0
15760294,9,Others,1
15659420,6,Others,0
15578096,10,Others,0
15568562,9,Others,0
15764033,10,Others,1
15591932,11,Others,0
15603550,7,Others,0
15761775,4,Inactive,0
15643042,10,Others,0
15815070,11,Others,0
15735909,9,Others,1
15621550,9,Potential Loyalist,1
15775293,9,Potential Loyalist,0
15637774,11,Others,0
15718281,8,Potential Loyalist,1
15653784,10,Others,0
15697789,6,Others,0
15593295,7,At Risk,0
15693737,8,Potential Loyalist,0
15723654,9,Potential Loyalist,0
15664881,11,Others,0
15790689,6,At Risk,0
15764195,8,At Risk,0
15810418,9,Potential Loyalist,1
15671139,11,Others,0
15597896,10,Others,1
15731026,9,Potential Loyalist,0
15726695,5,Inactive,0
15637954,11,Others,0
15718893,11,Others,1
15768451,5,Inactive,1
15641850,10,Others,0
15684958,7,Others,0
15690182,11,Others,1
15606267,8,At Risk,0
15767391,8,At Risk,0
15784130,6,At Risk,0
15744295,10,Others,0
15584704,7,At Risk,0
15576360,10,Others,0
15756668,9,Others,0
15769703,10,Others,1
15621083,5,Inactive,1
15705001,9,Potential Loyalist,0
15595303,7,At Risk,1
15751057,11,Others,0
15702919,10,Others,0
15643215,9,Potential Loyalist,0
15707011,7,At Risk,0
15727408,6,Others,0
15804797,9,Others,1
15566958,6,At Risk,0
15781553,8,At Risk,1
15608166,6,At Risk,0
15657342,11,Others,1
15621685,9,Potential Loyalist,0
15680517,6,At Risk,1
15685628,9,Others,0
15590268,7,At Risk,0
15686983,6,At Risk,0
15806327,9,Potential Loyalist,0
15568748,7,At Risk,1
15790067,12,Others,0
15624936,6,At Risk,0
15694666,6,At Risk,1
15663421,8,Potential Loyalist,0
15692977,9,Potential Loyalist,0
15750772,8,At Risk,0
15701932,7,At Risk,0
15600337,12,Others,1
15796764,6,Others,1
15717629,6,At Risk,0
15807335,8,At Risk,0
15613787,9,Others,0
15668747,8,At Risk,0
15774164,8,Potential Loyalist,0
15610557,4,Inactive,0
15812518,11,Others,0
15613282,9,Others,0
15569571,8,Potential Loyalist,1
15566380,4,Inactive,0
15593178,6,At Risk,1
15665861,10,Others,0
15686870,9,Others,0
15737414,12,Others,0
15789714,9,Others,0
15785980,8,Potential Loyalist,0
15705544,10,Others,0
15768104,10,Others,0
15592000,8,At Risk,1
15634772,11,Others,0
15643966,9,Others,0
15788183,9,Potential Loyalist,0
15656597,7,Others,0
15603465,8,Potential Loyalist,1
15715745,7,At Risk,0
15797149,5,Inactive,0
15693018,6,At Risk,0
15791191,9,Others,0
15704769,7,At Risk,0
15766908,9,Potential Loyalist,0
15609735,10,Others,1
15630419,8,At Risk,0
15645593,9,Potential Loyalist,0
15589496,10,Others,0
15634974,4,Inactive,1
15633531,6,At Risk,0
15688007,9,Others,0
15736495,9,Others,0
15812197,10,Others,0
15643824,11,Others,0
15694860,11,Others,1
15729970,8,At Risk,0
15613630,6,At Risk,1
15570533,8,At Risk,1
15570908,8,At Risk,0
15738889,8,At Risk,1
15787051,9,Others,0
15691287,10,Others,1
15707120,8,At Risk,0
15675522,4,Inactive,0
15704509,10,Others,0
15762882,8,At Risk,0
15684267,7,Others,0
15789955,10,Others,1
15757473,6,At Risk,0
15706163,11,Others,1
15592389,9,Others,0
15740175,9,Potential Loyalist,0
15781586,9,Others,0
15687884,10,Others,0
15699797,10,Others,0
15691396,5,Inactive,0
15727619,5,Inactive,1
15717984,8,At Risk,1
15686236,10,Others,1
15754599,5,Inactive,0
15719302,6,At Risk,1
15804064,9,Others,0
15814267,6,At Risk,0
15722010,7,At Risk,1
15641389,9,Potential Loyalist,1
15567839,8,At Risk,0
15739046,8,At Risk,0
15715532,9,At Risk,0
15784010,9,Potential Loyalist,0
15576000,6,At Risk,0
15725698,8,At Risk,0
15612140,6,At Risk,0
15814468,11,Others,1
15645600,6,At Risk,0
15570681,10,Others,0
15637788,9,Potential Loyalist,0
15591010,6,Others,1
15720706,9,Others,0
15641091,11,Others,0
15702656,10,Others,0
15593834,10,Others,1
15615456,7,At Risk,1
15726058,6,At Risk,0
15672754,9,Others,1
15738501,8,At Risk,1
15709639,7,At Risk,0
15702499,6,At Risk,0
15591980,5,Inactive,0
15578307,4,Inactive,0
15635388,10,Others,0
15764153,8,Potential Loyalist,0
15637979,9,Potential Loyalist,0
15588854,9,Others,0
15682890,5,Inactive,0
15673020,10,Others,1
15730540,6,Others,0
15724563,9,Others,0
15758023,11,Others,1
15733014,6,At Risk,0
15704819,10,Others,0
15624180,4,Inactive,1
15585284,6,At Risk,0
15592412,12,Others,1
15779627,10,Others,0
15676576,9,Others,0
15724443,10,Others,0
15610903,11,Others,0
15731815,7,Potential Loyalist,1
15652658,8,Potential Loyalist,0
15645511,9,Others,1
15659931,10,Others,1
15787459,12,Others,0
15667971,4,Inactive,0
15593501,8,Potential Loyalist,0
15655859,8,Potential Loyalist,0
15729689,7,At Risk,0
15677783,9,Potential Loyalist,0
15746986,12,Others,0
15671148,10,Others,0
15738588,12,Others,0
15573456,5,Inactive,1
15657565,10,Others,0
15737888,9,Others,0
15627395,6,At Risk,0
15789055,9,Potential Loyalist,0
15790846,9,Others,0
15659677,6,At Risk,0
15793842,10,Others,0
15686885,9,Others,0
15730639,7,Others,0
15717962,6,At Risk,0
15736008,7,At Risk,1
15670427,9,Potential Loyalist,0
15678284,6,Others,1
15771323,7,At Risk,0
15681007,8,Potential Loyalist,1
15707199,12,Others,0
15786617,9,Potential Loyalist,0
15624995,6,At Risk,0
15769917,8,Potential Loyalist,0
15640521,9,Potential Loyalist,1
15771749,5,Inactive,0
15750874,9,Others,0
15622631,9,Others,1
15754952,9,Others,0
15729018,9,Others,0
15711455,11,Others,1
15696900,6,Others,0
15780144,9,Potential Loyalist,0
15689031,9,Others,0
15731586,9,Potential Loyalist,0
15679818,8,At Risk,1
15711062,5,Inactive,0
15711635,8,Potential Loyalist,0
15701074,6,At Risk,0
15774336,4,Inactive,0
15682048,9,Others,1
15614834,10,Others,0
15610042,9,Others,0
15641250,8,At Risk,0
15772618,8,At Risk,0
15653753,10,Others,0
15587451,9,Others,0
15659567,4,Inactive,1
15638963,8,At Risk,0
15591489,11,Others,0
15601383,10,Others,0
15748639,4,Inactive,0
15659949,9,Potential Loyalist,0
15658956,5,Inactive,0
15618203,4,Inactive,0
15762091,6,At Risk,0
15679299,8,At Risk,0
15593782,7,Potential Loyalist,1
15784286,7,At Risk,0
15607381,7,Others,0
15708228,9,Potential Loyalist,0
15602084,7,At Risk,0
15600103,6,At Risk,0
15589660,11,Others,0
15746139,12,Others,0
15707861,7,At Risk,1
15661734,6,Others,0
15631359,11,Others,0
15747358,9,Others,0
15700255,9,Others,0
15570895,7,At Risk,0
15648067,9,Potential Loyalist,0
15667216,4,Inactive,0
15697879,9,Potential Loyalist,0
15769980,9,Others,0
15602979,10,Others,0
15681697,9,Others,0
15599126,10,Others,1
15632079,9,Others,0
15617648,5,Inactive,0
15622370,11,Others,0
15686957,9,Potential Loyalist,0
15787693,9,Potential Loyalist,1
15745107,9,At Risk,0
15788634,12,Others,0
15714431,10,Others,0
15699772,9,Potential Loyalist,1
15575410,8,Potential Loyalist,0
15592461,7,At Risk,0
15771417,10,Others,1
15633608,7,Others,1
15589975,9,At Risk,0
15732307,8,At Risk,0
15707918,9,Potential Loyalist,0
15680901,4,Inactive,0
15589380,6,Others,0
15744919,11,Others,0
15576517,4,Inactive,0
15644295,9,Others,0
15668444,9,Potential Loyalist,0
15644103,11,Others,0
15595350,9,Potential Loyalist,0
15599386,7,At Risk,0
15654964,9,Others,0
15666163,10,Others,0
15687477,11,Others,0
15706268,10,Others,0
15745623,12,Others,0
15742297,9,Others,0
15702138,12,Others,0
15788291,6,At Risk,1
15598046,8,Potential Loyalist,0
15608804,6,At Risk,0
15780961,9,Potential Loyalist,0
15583548,10,Others,1
15576644,11,Others,1
15692226,9,Others,0
15601977,11,Others,0
15645371,6,At Risk,1
15772148,9,At Risk,0
15601351,6,At Risk,0
15657228,6,At Risk,0
15701160,7,At Risk,0
15791304,6,At Risk,0
15678057,7,At Risk,0
15757140,11,Others,0
15716994,9,Potential Loyalist,1
15737961,8,Potential Loyalist,0
15748595,8,Potential Loyalist,0
15652266,8,At Risk,0
15624170,7,At Risk,0
15680430,9,Potential Loyalist,0
15640260,4,Inactive,0
15663164,4,Inactive,1
15679928,9,Others,0
15768574,10,Others,0
15742809,9,Others,0
15763895,7,Others,0
15732704,6,Others,0
15762716,7,At Risk,1
15774630,10,Others,0
15614034,7,Others,0
15651585,9,Others,0
15694890,10,Others,0
15573741,6,At Risk,0
15640266,7,At Risk,0
15720463,9,Potential Loyalist,0
15748116,9,Others,0
15722004,12,Others,0
15776631,9,At Risk,0
15785339,8,At Risk,0
15747677,7,At Risk,0
15625584,9,Potential Loyalist,0
15740043,7,At Risk,0
15778157,6,Others,0
15580953,9,At Risk,0
15666982,9,Others,0
15662021,9,Potential Loyalist,0
15669946,10,Others,0
15670205,11,Others,0
15709136,4,Inactive,0
15626012,12,Others,0
15602034,10,Others,0
15763108,9,Others,1
15811486,6,At Risk,0
15782630,11,Others,0
15731751,11,Others,0
15798532,6,At Risk,0
15720713,4,Inactive,0
15763065,9,Potential Loyalist,0
15779744,10,Others,0
15814040,8,Potential Loyalist,0
15642885,6,Others,0
15686776,8,Potential Loyalist,0
15599792,8,Potential Loyalist,0
15800620,8,At Risk,0
15570060,9,Others,1
15687765,12,Others,0
15661656,7,Others,0
15707441,6,At Risk,0
15741181,7,At Risk,0
15814236,10,Others,0
15567437,6,At Risk,0
15732268,9,Potential Loyalist,0
15711316,7,Others,0
15585961,9,Others,0
15676715,4,Inactive,0
15781598,8,At Risk,1
15571002,11,Others,0
15763613,9,Potential Loyalist,0
15592123,5,Inactive,0
15598275,4,Inactive,0
15610165,8,Potential Loyalist,0
15627412,9,Potential Loyalist,0
15599722,5,Inactive,1
15624641,8,At Risk,1
15790322,10,Others,0
15653147,9,Others,0
15575935,10,Others,1
15598070,12,Others,0
15648951,4,Inactive,0
15799785,8,At Risk,0
15786249,9,Potential Loyalist,0
15741643,6,At Risk,0
15684512,4,Inactive,0
15650670,9,Potential Loyalist,0
15743673,9,Others,1
15583371,10,Others,1
15624397,8,At Risk,0
15787151,4,Inactive,0
15746326,9,Others,0
15738291,9,Others,0
15608845,9,Potential Loyalist,0
15669219,9,Potential Loyalist,0
15724453,12,Others,0
15590097,9,Others,0
15699095,9,Others,1
15803801,9,Potential Loyalist,0
15781534,12,Others,0
15636684,4,Inactive,0
15618410,10,Others,0
15726557,10,Others,0
15571415,10,Others,1
15639946,6,Others,1
15617476,7,At Risk,0
15652948,9,Potential Loyalist,0
15782778,8,At Risk,0
15632010,7,Others,0
15732270,6,At Risk,1
15809137,11,Others,1
15769389,8,At Risk,0
15703143,10,Others,0
15619699,10,Others,0
15595440,4,Inactive,0
15568025,6,At Risk,0
15615473,9,Potential Loyalist,0
15628523,6,Others,0
15579616,6,At Risk,0
15706762,5,Inactive,0
15808386,10,Others,1
15682489,5,Inactive,0
15617331,9,Others,1
15809124,7,At Risk,0
15621004,9,Others,1
15806256,9,Potential Loyalist,1
15729362,9,Others,0
15607713,8,Potential Loyalist,0
15658548,8,Potential Loyalist,0
15750248,9,Others,0
15565878,6,Others,0
15690440,8,Potential Loyalist,0
15623525,11,Others,0
15781914,4,Inactive,0
15659149,9,Potential Loyalist,0
15787222,8,Potential Loyalist,0
15681506,8,Potential Loyalist,0
15735688,11,Others,0
15807120,9,Potential Loyalist,1
15619465,9,Others,0
15629750,11,Others,0
15809006,9,Others,0
15701768,6,Others,0
15679770,6,Others,1
15722731,10,Others,1
15656319,9,Potential Loyalist,0
15765846,9,Potential Loyalist,0
15596455,12,Others,1
15718780,7,At Risk,0
15613734,4,Inactive,0
15801417,8,At Risk,0
15725039,6,At Risk,0
15600399,9,Potential Loyalist,1
15802207,5,Inactive,0
15674110,11,Others,0
15782899,10,Others,0
15800814,9,Potential Loyalist,0
15814998,11,Others,0
15713379,5,Inactive,0
15789484,5,Inactive,0
15767598,9,Others,0
15758750,11,Others,0
15710053,7,At Risk,0
15720354,5,Inactive,0
15807008,11,Others,1
15770375,9,Others,0
15652289,9,Potential Loyalist,0
15753161,8,Potential Loyalist,0
15656333,9,Potential Loyalist,0
15812888,6,Others,1
15586585,9,Potential Loyalist,0
15769948,11,Others,0
15796115,8,Potential Loyalist,1
15761076,6,Others,0
15793424,6,Others,0
15700813,9,Potential Loyalist,0
15773709,11,Loyal Customers,0
15618765,12,Loyal Customers,0
15572428,12,Loyal Customers,0
15718106,11,Loyal Customers,0
15567328,10,At Risk,0
15666823,9,Potential Loyalist,0
15714680,8,At Risk,0
15813422,13,Loyal Customers,0
15616745,11,Loyal Customers,0
15588918,9,Potential Loyalist,0
15633181,7,At Risk,0
15658532,8,At Risk,0
15646817,6,Inactive,0
15668283,6,Inactive,1
15710424,9,At Risk,0
15589296,7,At Risk,0
15723006,7,At Risk,0
15792934,10,Loyal Customers,0
15611580,13,Loyal Customers,0
15592773,10,Potential Loyalist,1
15606397,12,Loyal Customers,1
15761487,10,At Risk,1
15694879,8,Others,0
15638882,8,At Risk,1
15762615,9,At Risk,0
15594762,11,Loyal Customers,0
15625698,8,At Risk,0
15579207,10,Potential Loyalist,0
15579714,7,At Risk,0
15741078,7,At Risk,0
15605293,9,Potential Loyalist,0
15726589,11,Loyal Customers,0
15624775,11,Loyal Customers,0
15668629,10,Potential Loyalist,0
15734850,11,Loyal Customers,0
15757607,11,Loyal Customers,1
15753837,6,Inactive,0
15770719,8,At Risk,0
15735439,13,Loyal Customers,0
15775042,10,Potential Loyalist,0
15646513,12,Loyal Customers,1
15702788,9,At Risk,0
15738318,12,Loyal Customers,1
15570271,8,At Risk,0
15606836,11,Loyal Customers,0
15647311,12,Loyal Customers,0
15631162,7,At Risk,0
15730447,6,Inactive,0
15576126,10,Loyal Customers,0
15703437,10,Potential Loyalist,0
15629545,11,Loyal Customers,0
15675896,7,At Risk,1
15758692,11,Loyal Customers,0
15785326,9,Potential Loyalist,0
15665180,10,Potential Loyalist,1
15623277,5,Inactive,0
15578722,10,Potential Loyalist,0
15726676,8,At Risk,0
15620735,10,Potential Loyalist,0
15795564,6,Inactive,0
15656937,11,Loyal Customers,0
15774536,11,Loyal Customers,0
15721307,10,Potential Loyalist,0
15745804,5,Inactive,0
15674328,10,Loyal Customers,1
15570073,11,Loyal Customers,0
15599660,6,Inactive,0
15571529,11,Loyal Customers,0
15668504,10,Loyal Customers,0
15728043,9,Potential Loyalist,0
15677908,13,Loyal Customers,0
15725036,9,At Risk,0
15814690,11,Loyal Customers,1
15802478,6,Inactive,0
15787772,13,Loyal Customers,0
15698749,11,Loyal Customers,0
15809087,10,Potential Loyalist,1
15577999,11,Loyal Customers,1
15694946,5,Inactive,0
15763414,9,At Risk,0
15703264,8,At Risk,0
15770174,11,Loyal Customers,0
15637593,9,Potential Loyalist,0
15782939,10,Potential Loyalist,1
15643378,11,Loyal Customers,0
15578156,8,At Risk,0
15771668,10,At Risk,1
15753549,13,Loyal Customers,1
15784280,10,Loyal Customers,0
15807595,8,Others,0
15566251,12,Loyal Customers,1
15782688,11,Loyal Customers,1
15796413,9,Potential Loyalist,0
15661528,12,Loyal Customers,0
15698791,10,Potential Loyalist,0
15624323,6,Inactive,0
15755978,6,Inactive,0
15770498,9,At Risk,0
15803842,10,Loyal Customers,0
15657105,10,Potential Loyalist,0
15619889,12,Loyal Customers,0
15703199,13,Loyal Customers,0
15707559,5,Inactive,0
15704466,8,Others,0
15724691,9,Potential Loyalist,0
15668767,10,Potential Loyalist,0
15598157,13,Loyal Customers,0
15742229,9,At Risk,0
15725679,12,Loyal Customers,1
15751022,5,Inactive,0
15607178,10,Loyal Customers,0
15749851,10,At Risk,0
15752026,11,Loyal Customers,1
15715527,12,Loyal Customers,0
15643916,7,At Risk,1
15718289,10,Potential Loyalist,1
15641183,10,Loyal Customers,0
15721383,5,Inactive,0
15671014,7,At Risk,0
15656822,6,Inactive,1
15605455,6,Inactive,0
15653595,8,At Risk,0
15605279,5,Inactive,1
15748068,7,Others,0
15783541,8,At Risk,0
15795954,11,Loyal Customers,0
15621974,10,Potential Loyalist,0
15706116,10,Loyal Customers,0
15774151,11,Loyal Customers,1
15632210,10,Potential Loyalist,0
15732643,11,Loyal Customers,1
15731281,7,Others,0
15739578,11,Loyal Customers,1
15573599,8,At Risk,1
15587240,9,At Risk,0
15575438,7,At Risk,0
15759140,9,At Risk,0
15735346,7,At Risk,0
15621409,13,Loyal Customers,0
15773512,9,At Risk,0
15622442,9,Potential Loyalist,0
15779207,8,Others,0
15745324,12,Loyal Customers,1
15727291,10,Potential Loyalist,0
15576723,5,Inactive,0
15766205,11,Loyal Customers,0
15587835,11,Loyal Customers,0
15615177,7,At Risk,0
15814519,8,Others,0
15802823,5,Inactive,0
15648702,6,Inactive,0
15804104,7,At Risk,0
15592979,11,Loyal Customers,0
15640686,12,Loyal Customers,1
15815628,11,Loyal Customers,0
15778410,9,At Risk,1
15796434,8,At Risk,0
15622658,10,Potential Loyalist,0
15592925,7,Others,1
15718944,9,Potential Loyalist,0
15699524,10,Potential Loyalist,0
15568487,7,At Risk,0
15629617,11,Loyal Customers,0
15703167,7,Others,0
15606887,11,Loyal Customers,1
15641835,11,Loyal Customers,0
15686463,10,Loyal Customers,1
15740223,9,Potential Loyalist,1
15629985,8,At Risk,1
15800083,9,At Risk,1
15799910,10,Potential Loyalist,1
15608541,11,Loyal Customers,1
15625311,7,At Risk,0
15659327,12,Loyal Customers,1
15684358,7,Others,0
15796074,10,Potential Loyalist,1
15602554,7,At Risk,0
15669957,7,At Risk,0
15753861,11,Loyal Customers,0
15583755,10,Loyal Customers,0
15595842,13,Loyal Customers,1
15637977,11,Loyal Customers,0
15678034,9,At Risk,1
15722813,13,Loyal Customers,0
15603135,13,Loyal Customers,1
15679024,10,Potential Loyalist,0
15803682,5,Inactive,0
15790336,9,Potential Loyalist,0
15636860,13,Loyal Customers,0
15672704,9,Potential Loyalist,0
15798885,6,Inactive,0
15723864,10,Potential Loyalist,1
15721207,11,Loyal Customers,0
15674254,6,Inactive,0
15669011,9,At Risk,1
15720774,10,Loyal Customers,1
15770567,10,Loyal Customers,0
15578238,8,Others,0
15743293,8,Potential Loyalist,1
15764335,7,Others,0
15648362,10,Potential Loyalist,1
15634141,7,Others,0
15688868,12,Loyal Customers,0
